Country,Price,Size,Marketplace,Reference,Moy_prix_by_size,Address
Banlieue Nord,264800.0,132.0,Jumia TN,L-TN-00123865,2006.060606060606,"champion lafayette numéro de téléphone 54422486, El Ouerdia, Tunis et Banlieue Nord"
Banlieue Nord,950000.0,170.0,Jumia TN,L-TN-00126479,5588.235294117647,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,75000.0,50.0,Jumia TN,L-TN-00154686,1500.0,"Raoued, Raoued, Ariana"
Ariana,250000.0,172.0,Jumia TN,L-TN-00147545,1453.4883720930231,"raoued plage, Ariana, Ariana, Ariana"
Sousse,1400000.0,380.0,Jumia TN,L-TN-00126122,3684.2105263157896,"avenue abou kacem chebbi, Cité Jaouhara, Sousse"
Ariana,293000.0,118.0,Jumia TN,L-TN-00127524,2483.0508474576272,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Sousse,175000.0,90.0,Jumia TN,L-TN-00120827,1944.4444444444443,"Chott Meriem, Akouda, Sousse"
Sousse,110000.0,100.0,Jumia TN,L-TN-00159778,1100.0,"Sahloul, Sahloul, Sousse"
Nabeul,190000.0,135.0,Jumia TN,L-TN-00152708,1407.4074074074074,"Hammamet, Hammamet, Nabeul"
Ben arous,140000.0,110.0,Jumia TN,L-TN-00159315,1272.7272727272727,"Bou Mhel, Bou Mhel, Ben Arous - Tunis Sud"
Banlieue Nord,661000.0,241.0,Jumia TN,L-TN-00161412,2742.738589211618,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,150000.0,97.0,Jumia TN,L-TN-00163509,1546.3917525773195,"Hammamet, Hammamet, Nabeul"
Ben arous,215000.0,99.0,Jumia TN,L-TN-00153064,2171.717171717172,"Ezzahra, Ben Arous - Tunis Sud"
Nabeul,140000.0,75.0,Jumia TN,L-TN-00161278,1866.6666666666667,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,199000.0,100.0,Jumia TN,L-TN-00154075,1990.0,"Aouina, Aouina, Tunis et Banlieue Nord"
Djerba,160000.0,95.0,Jumia TN,L-TN-00113125,1684.2105263157894,"Aghir, Djerba"
Ariana,680000.0,324.0,Jumia TN,L-TN-00112629,2098.7654320987654,"Chotrana 1, La Soukra, Ariana"
Ben arous,165000.0,100.0,Jumia TN,L-TN-00114697,1650.0,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Ben arous,250000.0,158.0,Jumia TN,L-TN-00146758,1582.2784810126582,"Ezzahra, Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Sousse,208000.0,130.0,Jumia TN,L-TN-00153456,1600.0,"Rue Yasser arafet Résidence Wiem, Sousse, Sousse, Sousse"
Sousse,320000.0,100.0,Jumia TN,L-TN-00122894,3200.0,"Chott Meriem, Akouda, Sousse"
Sousse,280000.0,155.0,Jumia TN,L-TN-00143392,1806.4516129032259,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Banlieue Nord,200000.0,120.0,Jumia TN,L-TN-00147304,1666.6666666666667,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Nabeul,280000.0,150.0,Jumia TN,L-TN-00153408,1866.6666666666667,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,394000.0,145.0,Jumia TN,L-TN-00161420,2717.2413793103447,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,450000.0,600.0,Jumia TN,L-TN-00149764,750.0,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,138000.0,40.0,Jumia TN,L-TN-00147972,3450.0,"Kantaoui Port, El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,205000.0,74.0,Jumia TN,L-TN-00161446,2770.2702702702704,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,165000.0,70.0,Jumia TN,L-TN-00151378,2357.1428571428573,"La soukra, La Soukra, La Soukra, Ariana"
Ben arous,120000.0,85.0,Jumia TN,L-TN-00150100,1411.764705882353,"Mourouj 1, El Mourouj, Ben Arous - Tunis Sud"
Nabeul,340000.0,125.0,Jumia TN,L-TN-00093365,2720.0,"Hammamet, Hammamet, Nabeul"
Ben arous,210000.0,144.0,Jumia TN,L-TN-00128505,1458.3333333333333,"en face bsb, Nouvelle Medina, Ben Arous - Tunis Sud"
Ben arous,220000.0,144.0,Jumia TN,L-TN-00128164,1527.7777777777778,"Borj Cedria, Borj Cédria, Ben Arous - Tunis Sud"
Ben arous,160000.0,100.0,Jumia TN,L-TN-00156165,1600.0,"Megrine GP1, Mégrine, Ben Arous - Tunis Sud"
Nabeul,125000.0,120.0,Jumia TN,L-TN-00161790,1041.6666666666667,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,129975.0,52.0,Jumia TN,L-TN-00147637,2499.519230769231,"Au Mont-plaisir, Montplaisir, Tunis Ville, Tunis et Banlieue Nord"
Ariana,385000.0,180.0,Jumia TN,L-TN-00115146,2138.8888888888887,"Cité el Ghazela, Cité ghazela, Ariana"
Banlieue Nord,91000.0,73.0,Jumia TN,L-TN-00104111,1246.5753424657535,"Tunis, Tunis, Tunis et Banlieue Nord"
Sousse,360000.0,90.0,Jumia TN,L-TN-00138861,4000.0,"r, Chott Meriem, Akouda, Sousse"
Ben arous,160000.0,110.0,Jumia TN,L-TN-00129769,1454.5454545454545,"Mourouj 1, El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Ben arous,130000.0,79.0,Jumia TN,L-TN-00128503,1645.5696202531647,"boumhal, Bou Mhel, Ben Arous - Tunis Sud"
Ariana,410000.0,19.0,Jumia TN,L-TN-00155515,21578.947368421053,"La Soukra, La Soukra, Ariana"
Ben arous,125000.0,90.0,Jumia TN,L-TN-00132653,1388.888888888889,"hammam chatt, Hammam Chatt, Hammam Chatt, Ben Arous - Tunis Sud"
Ben arous,285000.0,150.0,Jumia TN,L-TN-00137140,1900.0,"Bou Mhel, Ben Arous - Tunis Sud"
Bizerte,200000.0,130.0,Jumia TN,L-TN-00083738,1538.4615384615386,"Corniche coté plage bizerte, Bizerte, Bizerte"
Nabeul,55000.0,80.0,Jumia TN,L-TN-00090336,687.5,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,300000.0,99.0,Jumia TN,L-TN-00150539,3030.3030303030305,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,2500.0,143.0,Jumia TN,L-TN-00148798,17.482517482517483,"La Soukra, La Soukra, Soukra, Ariana"
Ben arous,135000.0,100.0,Jumia TN,L-TN-00123686,1350.0,"residence les colombes 3, El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Ariana,85000.0,100.0,Jumia TN,L-TN-00157982,850.0,"Ariana, Ariana, Ariana"
Banlieue Nord,360000.0,150.0,Jumia TN,L-TN-00099954,2400.0,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,185000.0,107.0,Jumia TN,L-TN-00145130,1728.9719626168223,"fah2 , nabeul Nabeul., Nabeul, Nabeul"
Ariana,486000.0,184.0,Jumia TN,L-TN-00127503,2641.304347826087,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,250000.0,100.0,Jumia TN,L-TN-00163425,2500.0,"La route de relais, Gammarth, Gammarth, Tunis et Banlieue Nord"
Ben arous,270000.0,400.0,Jumia TN,L-TN-00137163,675.0,"Mourouj 3, El Mourouj, Ben Arous - Tunis Sud"
Ariana,600000.0,310.0,Jumia TN,L-TN-00148800,1935.483870967742,"La Soukra, La Soukra, La Soukra, Ariana"
Banlieue Nord,518000.0,174.0,Jumia TN,L-TN-00112924,2977.0114942528735,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,206000.0,118.0,Jumia TN,L-TN-00154536,1745.7627118644068,"La Soukra, La Soukra, Ariana"
Ariana,250000.0,171.0,Jumia TN,L-TN-00157180,1461.9883040935672,"Raoued, Raoued, Ariana"
Nabeul,390000.0,100.0,Jumia TN,L-TN-00142359,3900.0,"LA MARINA, Hammamet Sud, Hammamet, Nabeul"
Banlieue Nord,495000.0,140.0,Jumia TN,L-TN-00128194,3535.714285714286,"Gammart, Gammarth, Tunis et Banlieue Nord"
Nabeul,350000.0,70.0,Jumia TN,L-TN-00155938,5000.0,"Yasmine Hammamet, Hammamet, Nabeul"
Banlieue Nord,2500.0,85.0,Jumia TN,L-TN-00146601,29.41176470588235,"ENNASR 2, ENNASR 2, Tunis et Banlieue Nord"
Sousse,250000.0,170.0,Jumia TN,L-TN-00145675,1470.5882352941176,"Chott Meriem, Akouda, Sousse"
Nabeul,65000.0,75.0,Jumia TN,L-TN-00145147,866.6666666666666,"nabeul, nabeul centre Nabeul., Nabeul, Nabeul"
Ariana,188000.0,100.0,Jumia TN,L-TN-00138927,1880.0,"taksim soukra, Borj Louzir, La Soukra, Ariana"
Banlieue Nord,270000.0,100.0,Jumia TN,L-TN-00164294,2700.0,"Douar Hicher , La Soukra, Tunis et Banlieue Nord"
Sousse,200000.0,100.0,Jumia TN,L-TN-00130883,2000.0,"Cité de la Plage 1, Sousse"
Sousse,1000.0,90.0,Jumia TN,L-TN-00107456,11.11111111111111,"hammem sousse, Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,200000.0,120.0,Jumia TN,L-TN-00147559,1666.6666666666667,"Ain Zaghouan, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ben arous,110000.0,90.0,Jumia TN,L-TN-00121408,1222.2222222222222,"Rades cite olympique, Rades, Rades, Ben Arous - Tunis Sud"
Sousse,95000.0,54.0,Jumia TN,L-TN-00128932,1759.2592592592594,"Cité de la Plage, Hammam Sousse, Sousse"
Nabeul,420000.0,192.0,Jumia TN,L-TN-00159774,2187.5,"Hammamet Sud, Hammamet, Nabeul"
Ariana,250000.0,104.0,Jumia TN,L-TN-00159287,2403.846153846154,"En Nekhilet, Raoued, Ariana"
Nabeul,145000.0,70.0,Jumia TN,L-TN-00157812,2071.4285714285716,"Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,215000.0,105.0,Jumia TN,L-TN-00150643,2047.6190476190477,"Aouina, Aouina, Tunis et Banlieue Nord"
Banlieue Nord,662000.0,241.0,Jumia TN,L-TN-00161413,2746.8879668049794,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,250000.0,171.0,Jumia TN,L-TN-00154525,1461.9883040935672,"Raoued, Raoued, Ariana"
Sousse,380000.0,150.0,Jumia TN,L-TN-00105952,2533.3333333333335,"près hôtel Sousse palace, Sousse, Sousse, Sousse"
Ben arous,250000.0,158.0,Jumia TN,L-TN-00163498,1582.2784810126582,"Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Banlieue Nord,415000.0,160.0,Jumia TN,L-TN-00137327,2593.75,"jardins de carthage, Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Sousse,850000.0,220.0,Jumia TN,L-TN-00126519,3863.6363636363635,"El Kantaoui, Hammam Sousse, Sousse"
Ariana,381250.0,140.0,Jumia TN,L-TN-00136435,2723.214285714286,"chotrana1, Chotrana 2, La Soukra, Ariana"
Ben arous,150000.0,88.0,Jumia TN,L-TN-00133102,1704.5454545454545,"El Mourouj, Ben Arous - Tunis Sud"
Sousse,55000.0,85.0,Jumia TN,L-TN-00156940,647.0588235294117,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Riadh, Sousse, Sousse"
Bizerte,120000.0,90.0,Jumia TN,L-TN-00146443,1333.3333333333333,"ain mariem, Cité Ain Meriem, Bizerte, Bizerte"
Nabeul,350000.0,113.0,Jumia TN,L-TN-00101102,3097.3451327433627,"Hammamet Nord, Hammamet, Nabeul"
Sousse,190000.0,116.0,Jumia TN,L-TN-00155696,1637.9310344827586,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Sousse,200000.0,110.0,Jumia TN,L-TN-00153631,1818.1818181818182,"Cité de la Plage, Hammam Sousse, Sousse"
Banlieue Nord,130000.0,40.0,Jumia TN,L-TN-00131249,3250.0,"Ennacer, ENNASR 2, Tunis et Banlieue Nord"
Banlieue Nord,400000.0,250.0,Jumia TN,L-TN-00134312,1600.0,"ENNASR 2, Tunis et Banlieue Nord"
Sousse,168000.0,130.0,Jumia TN,L-TN-00156932,1292.3076923076924,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hammam Sousse, Hammam Sousse, Sousse"
Ben arous,135000.0,110.0,Jumia TN,L-TN-00132952,1227.2727272727273,"Rades, Ben Arous - Tunis Sud"
Sousse,330000.0,100.0,Jumia TN,L-TN-00120904,3300.0,"chat meriem, Chott Meriem, Akouda, Sousse"
Banlieue Nord,195000.0,67.0,Jumia TN,L-TN-00135593,2910.4477611940297,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,155000.0,141.0,Jumia TN,L-TN-00145703,1099.290780141844,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,465000.0,141.0,Jumia TN,L-TN-00111422,3297.872340425532,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,180000.0,119.0,Jumia TN,L-TN-00122888,1512.6050420168067,"Khezama, Khezama, Sousse"
Ben arous,190000.0,137.0,Jumia TN,L-TN-00113669,1386.8613138686133,"SIDI RESIG, Mégrine, Mégrine, Ben Arous - Tunis Sud"
Banlieue Nord,190000.0,76.0,Jumia TN,L-TN-00153118,2500.0,"jardin l'aouina, Aouina, Aouina, Tunis et Banlieue Nord"
Banlieue Nord,120000.0,100.0,Jumia TN,L-TN-00135488,1200.0,"Le Kram, Le Kram, Le Kram, Tunis et Banlieue Nord"
Ariana,470000.0,200.0,Jumia TN,L-TN-00140799,2350.0,"La Soukra, La Soukra, Ariana"
Banlieue Nord,450000.0,306.0,Jumia TN,L-TN-00112112,1470.5882352941176,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,470000.0,179.0,Jumia TN,L-TN-00150538,2625.6983240223462,"La Soukra, La Soukra, Ariana"
Banlieue Nord,197000.0,135.0,Jumia TN,L-TN-00148682,1459.2592592592594,"Ain Zaghouan, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,270000.0,148.0,Jumia TN,L-TN-00134247,1824.3243243243244,"menzeh 6, El Menzah, El Menzah, Tunis et Banlieue Nord"
Ariana,200000.0,85.0,Jumia TN,L-TN-00136311,2352.9411764705883,"La Soukra, Soukra, Ariana"
Banlieue Nord,276000.0,120.0,Jumia TN,L-TN-00149274,2300.0,"Jardin L'aouina, Aouina, Tunis et Banlieue Nord"
Nabeul,450000.0,180.0,Jumia TN,L-TN-00122011,2500.0,"Hammamet, Nabeul"
Les Berges du Lac,1450000.0,362.0,Jumia TN,L-TN-00142204,4005.524861878453,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,180000.0,115.0,Jumia TN,L-TN-00156635,1565.2173913043478,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Banlieue Nord,330000.0,110.0,Jumia TN,L-TN-00126496,3000.0,"Jardin L’Aouina, Tunis, Tunis et Banlieue Nord"
Ariana,264000.0,110.0,Jumia TN,L-TN-00136488,2400.0,"chotrana 1, La Soukra, La Soukra, Ariana"
Ariana,110000.0,70.0,Jumia TN,L-TN-00154599,1571.4285714285713,"nour jaafer, Raoued, Raoued, Ariana"
Sousse,180000.0,120.0,Jumia TN,L-TN-00137634,1500.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Chatt Meriem, Sousse, Sousse"
Banlieue Nord,190000.0,75.0,Jumia TN,L-TN-00154094,2533.3333333333335,"Tunis, Tunis, Tunis et Banlieue Nord"
Ariana,215000.0,134.0,Jumia TN,L-TN-00104832,1604.4776119402984,"Cité Ennasr, Ariana"
Ben arous,256900.0,180.0,Jumia TN,L-TN-00123027,1427.2222222222222,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,310000.0,155.0,Jumia TN,L-TN-00152779,2000.0,"Douar Hicher , La Soukra, Tunis et Banlieue Nord"
Sousse,180000.0,100.0,Jumia TN,L-TN-00140916,1800.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Corniche, Sousse Corniche, Sousse"
Ben arous,220000.0,146.0,Jumia TN,L-TN-00141426,1506.849315068493,"ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Ariana,206000.0,118.0,Jumia TN,L-TN-00159308,1745.7627118644068,"La Soukra, La Soukra, Ariana"
Ariana,260000.0,140.0,Jumia TN,L-TN-00107588,1857.142857142857,"Cité Ennasr, Cité Ennasr, Ariana"
Ariana,89880.0,54.0,Jumia TN,L-TN-00150442,1664.4444444444443,"borj louzir, Ariana, Ariana, Ariana"
Banlieue Nord,280000.0,123.0,Jumia TN,L-TN-00147235,2276.4227642276423,"Le Bardo centre, Le Bardo centre, Le Bardo, Tunis et Banlieue Nord"
Ariana,150360.0,90.0,Jumia TN,L-TN-00150739,1670.6666666666667,"Ariana, Ariana, Ariana"
Banlieue Nord,210000.0,134.0,Jumia TN,L-TN-00160002,1567.1641791044776,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Sousse,152550.0,100.0,Jumia TN,L-TN-00150440,1525.5,"Hergla, Hergla, Sousse"
Ariana,300000.0,139.0,Jumia TN,L-TN-00150404,2158.273381294964,"Cité el Ghazela, Cité ghazela, Ariana"
Nabeul,308000.0,140.0,Jumia TN,L-TN-00144987,2200.0,"Yasmine Hammamet , yasmine hammamet Nabeul., Yasmine Hammamet, Hammamet, Nabeul"
Sousse,130000.0,90.0,Jumia TN,L-TN-00115857,1444.4444444444443,"Hammam Sousse, Hammam Sousse, Sousse"
Ariana,255000.0,120.0,Jumia TN,L-TN-00154671,2125.0,"Ariana, Ariana, Ariana"
Bizerte,115000.0,90.0,Jumia TN,L-TN-00152543,1277.7777777777778,"bhira, Bizerte, Bizerte"
Banlieue Nord,205000.0,47.0,Jumia TN,L-TN-00148156,4361.702127659574,"Sidi abdel aziz, La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,130000.0,65.0,Jumia TN,L-TN-00156528,2000.0,"Hammamet, Hammamet, Nabeul"
Sousse,557387.0,139.0,Jumia TN,L-TN-00152479,4009.978417266187,"Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,450000.0,150.0,Jumia TN,L-TN-00156951,3000.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,250000.0,200.0,Jumia TN,L-TN-00147892,1250.0,"Ariana, Ariana, Ariana"
Ariana,250000.0,136.0,Jumia TN,L-TN-00154685,1838.235294117647,"Ariana, Ariana, Ariana, Ariana"
Sousse,169000.0,106.0,Jumia TN,L-TN-00155352,1594.3396226415093,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Ariana,500.0,120.0,Jumia TN,L-TN-00158113,4.166666666666667,"Borj Louzir, La Soukra, Ariana"
Ariana,335461.0,169.0,Jumia TN,L-TN-00146139,1984.9763313609467,"La Soukra Sidi Fraj, Sidi Fraj, Soukra, Ariana"
Ariana,155000.0,130.0,Jumia TN,L-TN-00151012,1192.3076923076924,"Ariana, Ariana, Ariana, Ariana"
Mahdia,278900.0,115.0,Jumia TN,L-TN-00100385,2425.217391304348,"Zone Touristique, Mahdia, Mahdia"
Sousse,410000.0,165.0,Jumia TN,L-TN-00131579,2484.848484848485,"Hammam Sousse, Hammam Sousse, Sousse"
Mannouba,130000.0,105.0,Jumia TN,L-TN-00132437,1238.095238095238,"Résidence Ben Mahmoud Den-Den El Agba, El Agba, La Manouba"
Nabeul,250000.0,144.0,Jumia TN,L-TN-00072504,1736.111111111111,"JASMIN, Yasmine Hammamet, Hammamet, Nabeul"
Banlieue Nord,1442.0,87.0,Jumia TN,L-TN-00141941,16.57471264367816,"Centre Urbain Nord, Cité El Khadra, Tunis et Banlieue Nord"
Ariana,363000.0,158.0,Jumia TN,L-TN-00135084,2297.46835443038,"La soukra, La Soukra, La Soukra, Ariana"
Banlieue Nord,1460000.0,205.0,Jumia TN,L-TN-00146870,7121.951219512195,"Zone Touristique de Gammarth, Gammarth, Gammarth, Tunis et Banlieue Nord"
Banlieue Nord,411000.0,179.0,Jumia TN,L-TN-00149767,2296.08938547486,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,417000.0,154.0,Jumia TN,L-TN-00161427,2707.7922077922076,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,135000.0,65.0,Jumia TN,L-TN-00152575,2076.923076923077,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Nabeul,150000.0,97.0,Jumia TN,L-TN-00152873,1546.3917525773195,"Hammamet Nord, Hammamet, Nabeul"
Ariana,230000.0,118.0,Jumia TN,L-TN-00163662,1949.1525423728813,"la soukra, La Soukra, La Soukra, Ariana"
Sousse,245.0,105.0,Jumia TN,L-TN-00142370,2.3333333333333335,"Khezama, Khezama, Sousse"
Banlieue Nord,364000.0,130.0,Jumia TN,L-TN-00136564,2800.0,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,418000.0,168.0,Jumia TN,L-TN-00148984,2488.095238095238,"La Soukra, Soukra, Ariana"
Sousse,239000.0,120.0,Jumia TN,L-TN-00142073,1991.6666666666667,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hammam Sousse, Hammam Sousse, Sousse"
Ariana,185000.0,72.0,Jumia TN,L-TN-00127540,2569.4444444444443,"Résidence Les Oeillets, Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Ariana,293000.0,144.0,Jumia TN,L-TN-00150511,2034.7222222222222,"Cité el Ghazela, Cité ghazela, Ariana"
Sousse,180000.0,87.0,Jumia TN,L-TN-00136625,2068.9655172413795,"Cité de la Plage, Hammam Sousse, Sousse"
Sousse,280000.0,50.0,Jumia TN,L-TN-00146914,5600.0,"El Kantaoui, Hammam Sousse, Sousse"
Les Berges du Lac,495000.0,168.0,Jumia TN,L-TN-00123132,2946.4285714285716,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,96040.0,53.0,Jumia TN,L-TN-00149690,1812.0754716981132,"Borj Louzir, Borj Louzir, La Soukra, Ariana"
Nabeul,400000.0,171.0,Jumia TN,L-TN-00107462,2339.1812865497077,"Cité El Wafa lotisement AFH en face de HA  Hammadi Adib, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,750000.0,120.0,Jumia TN,L-TN-00129440,6250.0,"Cité Du Stade, La Marsa, Tunis et Banlieue Nord"
Sousse,180000.0,115.0,Jumia TN,L-TN-00135335,1565.2173913043478,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sahloul, Sousse"
Sousse,1100000.0,250.0,Jumia TN,L-TN-00121461,4400.0,"El Kantaoui, Hammam Sousse, Sousse"
Sousse,380000.0,162.0,Jumia TN,L-TN-00105498,2345.679012345679,"Résidence Folla, Chott Meriem, Akouda, Sousse"
Banlieue Nord,220000.0,77.0,Jumia TN,L-TN-00136615,2857.1428571428573,"Le Kram - Kheireddine, Le Kram, Tunis et Banlieue Nord"
Ariana,75000.0,50.0,Jumia TN,L-TN-00153708,1500.0,"prés du projet Raoued, Raoued, Raoued, Ariana"
Ariana,356000.0,137.0,Jumia TN,L-TN-00129066,2598.5401459854015,"Cité Ennasr, Cité Ennasr, Ariana"
Sousse,185000.0,150.0,Jumia TN,L-TN-00154659,1233.3333333333333,"Sousse Jaouhara, Sousse Jaouhara, Sousse"
Les Berges du Lac,383000.0,151.0,Jumia TN,L-TN-00158368,2536.4238410596026,"Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,150360.0,89.0,Jumia TN,L-TN-00155247,1689.438202247191,"Borj Louzir, La Soukra, Ariana"
Les Berges du Lac,525000.0,118.0,Jumia TN,L-TN-00137938,4449.152542372882,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,205000.0,105.0,Jumia TN,L-TN-00154710,1952.3809523809523,"La Soukra, La Soukra, Ariana"
Banlieue Nord,240000.0,85.0,Jumia TN,L-TN-00146320,2823.529411764706,"Ain Zaghouan Nord, Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Les Berges du Lac,306000.0,116.0,Jumia TN,L-TN-00158373,2637.9310344827586,"Les Berges du Lac0, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,360000.0,90.0,Jumia TN,L-TN-00155681,4000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Chott Meriem, Akouda, Sousse"
Ben arous,190000.0,130.0,Jumia TN,L-TN-00123968,1461.5384615384614,"el mourouj1, El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,159000.0,70.0,Jumia TN,L-TN-00154635,2271.4285714285716,"La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,450000.0,285.0,Jumia TN,L-TN-00163304,1578.9473684210527,"Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,570000.0,228.0,Jumia TN,L-TN-00147504,2500.0,"à Chotrana2 à LA Soukra, La Soukra, La Soukra, Ariana"
Banlieue Nord,375000.0,65.0,Jumia TN,L-TN-00147355,5769.2307692307695,"Zone Touristique de Gammarth, Gammarth, Gammarth, Tunis et Banlieue Nord"
Les Berges du Lac,950000.0,231.0,Jumia TN,L-TN-00112110,4112.554112554112,"Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,160000.0,95.0,Jumia TN,L-TN-00120824,1684.2105263157894,"Chott Meriem, Akouda, Sousse"
Sousse,138000.0,40.0,Jumia TN,L-TN-00147987,3450.0,"El Kantaoui, Hammam Sousse, Sousse"
Ariana,308000.0,145.0,Jumia TN,L-TN-00132419,2124.137931034483,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,205000.0,105.0,Jumia TN,L-TN-00153683,1952.3809523809523,"Cité El Wahat, Aouina, Aouina, Tunis et Banlieue Nord"
Djerba,400000.0,294.0,Jumia TN,L-TN-00135218,1360.544217687075,"Midoun zone touristique, Djerba"
Ariana,215000.0,102.0,Jumia TN,L-TN-00159262,2107.843137254902,"La Soukra, La Soukra, Ariana"
Banlieue Nord,237600.0,88.0,Jumia TN,L-TN-00106642,2700.0,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,238000.0,138.0,Jumia TN,L-TN-00104829,1724.6376811594203,"Aouina, Aouina, Tunis et Banlieue Nord"
Banlieue Nord,350000.0,140.0,Jumia TN,L-TN-00131940,2500.0,"Cité les Palmerais, AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,130000.0,79.0,Jumia TN,L-TN-00155366,1645.5696202531647,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Nabeul,300000.0,169.0,Jumia TN,L-TN-00100604,1775.1479289940828,"Cité El Wafa, Nabeul, Nabeul"
Ariana,170000.0,147.0,Jumia TN,L-TN-00154875,1156.4625850340135,"Nkhilette, Ariana, Ariana, Ariana"
Ariana,257000.0,136.0,Jumia TN,L-TN-00153116,1889.7058823529412,"mosque rawdha, La Soukra, La Soukra, Ariana"
Ariana,250000.0,171.0,Jumia TN,L-TN-00151374,1461.9883040935672,"Raoued, Raoued, Raoued, Ariana"
Sousse,450000.0,134.0,Jumia TN,L-TN-00115893,3358.208955223881,"Chott Meriem, Akouda, Sousse"
