,Unnamed: 0,Extraction_date,Reference,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
1607,3171,2018-07-16T10:53:40,bcc102b7-16d8-48f7-afe0-499c3d15a741,Appartement,Appartement S+1 Au Lac2,"Tunis, La Marsa",Appartements,m²,1.0,,0.0,Location /nuité pour s+1 au lac2,https://www.tayara.tn/listings/appartements-2/bcc102b7-16d8-48f7-afe0-499c3d15a741/appartement-s+1-au-lac2
1608,3173,2018-07-16T10:53:33,bc677ae7-5adb-412a-8fc4-a0a053d10292,Appartement,A Louer Appart S+3 110 M2 Rte Matar Km4 Contact 27901841,"Sfax, El Amra",Appartements,m²,4.0,,450.0,Appartement route matar km4 en face l'ecole de santé tout pres de la FSEG et du fac des lettre situé dans une résidence familiale au 1ere etage nouvellement construit S+3 110 m2 avec parking salon + 3 chambres + cuisine + sechoir + salle de bain contact 27 901 841,https://www.tayara.tn/listings/appartements-2/bc677ae7-5adb-412a-8fc4-a0a053d10292/a-louer-appart-s+3-110-m2-rte-matar-km4-contact-27901841
1609,3174,2018-07-16T10:53:28,bcb34926-0d6e-4d16-a7af-10714d015703,Appartement,Appartement Meublé Neuf Pour Vacances À Monastir Tel 54671710,"Tunis, Autres villes",Appartements,m²,3.0,,0.0,Appartement meublé pour vacances à Monastir tel 54671710,https://www.tayara.tn/listings/appartements-2/bcb34926-0d6e-4d16-a7af-10714d015703/appartement-meublé-neuf-pour-vacances-à-monastir-tel-54671710
1610,3175,2018-07-16T10:53:23,bc5f64d3-ad49-4936-9f9d-4eb977260152,Appartement,S+2 Au Rez De Chaussée Prés De Sindbad,"Nabeul, Hammamet Centre",Appartements,m²,2.0,,120.0,"Ce rez de chaussee se situe a cinq minutes a pieds de la plage et l'hotel sindbad dans un quartier residentiel. l'entree donne sur un salon meuble et equipe par un televiseur et un climatiseur. Il ouvre sur une terrasse amenagee decoree par des bacs a fleurs. Deux chambres a coucher meublees sont disponibles. Elles se partagent une salle de bain, la cuisine est equipee.",https://www.tayara.tn/listings/appartements-2/bc5f64d3-ad49-4936-9f9d-4eb977260152/s+2-au-rez-de-chaussée-prés-de-sindbad
1611,3177,2018-07-16T10:53:16,bc5e3c46-e31b-4ecb-9129-598e7c227ad1,Appartement,Location Studio Falaise Monastir,"Monastir, Monastir",Appartements,m²,1.0,,0.0,"dans une résidence calme , au RDC , à louer un studio meublé , composé d'un salon , une chambre à coucher, cuisine ,salle de bain. contacter :96 248 138",https://www.tayara.tn/listings/appartements-2/bc5e3c46-e31b-4ecb-9129-598e7c227ad1/location-studio-falaise-monastir
1612,3181,2018-07-16T10:52:14,baea4515-1d4e-4da6-808c-11cde621892f,Appartement,Une Belle Maison Sayyafi A Louer Rajich,"Mahdia, Mahdia",Appartements,m²,2.0,,100.0,"a louer une très belle maison spacieuse située a rejich ( 200m du bord de la mer) elle se compose d'1 salon, 2 chambres a coucher une pour parents et une pour enfant, bien équipée , climatisè , prix: 100 dinars par nuitée contacter 98815069",https://www.tayara.tn/listings/appartements-2/baea4515-1d4e-4da6-808c-11cde621892f/une-belle-maison-sayyafi-a-louer-rajich
1613,3182,2018-07-16T10:52:06,bae40027-dd3a-475b-9a45-a3bc4ab23e9e,Appartement,Apartment S+2 Hot Standing,"Ariana, Chotrana",Appartements,m²,3.0,,430.0,Apartment s+2 aut standing dans une immeuble new new presque fini à chotrana 1. Avec marbre et chauffage central et plaquares,https://www.tayara.tn/listings/appartements-2/bae40027-dd3a-475b-9a45-a3bc4ab23e9e/apartment-s+2-hot-standing-
1614,3183,2018-07-16T10:51:59,bbbb2947-2bcc-44f3-9c3a-dbfd1e259f38,Appartement,Location Vacances,"Sousse, Autres villes",Appartements,m²,4.0,,150.0,Un bel appartement s+3 richement meublé à louer pendant l'été. un bon emplacement à Khzema Est dans une cité sécurisée et place parking disponible. location à partir de deux semaines minimum et uniquement pour les familles prix par nuitée 150dt,https://www.tayara.tn/listings/appartements-2/bbbb2947-2bcc-44f3-9c3a-dbfd1e259f38/location-vacances
1615,3184,2018-07-16T10:51:59,bae3ed96-ab4c-40e3-8960-15d6571f05a7,Appartement,Appartement Meublé Spacieux Vue Sur Mer À La Marsa Plage,"Tunis, La Marsa",Appartements,m²,4.0,,3500.0,"Appartement haut standing situé au 3ème dans un petit immeuble à Marsa plage (sans ascenseur). Place de parking extérieur (abri de voiture) Appartement spacieux composé d'un salon avec 2 grandes fenêtres vue sur mer, 3 chambres à coucher (vue dégagée) et une pièce pour repassage, une cuisine et salle à manger, salle de bain et salle d'eau. Accès privatif au toit avec vue panoramique sur la mer, la marsa et gammarth. Double vitrage, étanchéité sonore Loyer: 2800 dinars Caution: 2 mois de loyer Contact : Tunisian Trust Services 25 428 012",https://www.tayara.tn/listings/appartements-2/bae3ed96-ab4c-40e3-8960-15d6571f05a7/appartement-meublé-spacieux-vue-sur-mer-à-la-marsa-plage
1616,3186,2018-07-16T10:51:49,bbb90703-4400-46e4-8450-5d335c95d783,Appartement,Partage,"Tunis, Autres villes",Appartements,m²,1.0,,250.0,2 fonctionnaires à la recherche d'un 3ème ( la propreté et le respect mutuel sont exigés) pour partager un appartement composé de 3 chambres. Votre part est de 250 dt (part de loyer) +250dt (cautionnement) Nous insistons sur le respect mutuel.,https://www.tayara.tn/listings/appartements-2/bbb90703-4400-46e4-8450-5d335c95d783/partage
1617,3187,2018-07-16T10:51:26,baa2f391-792a-4f3b-97ff-8777692286ea,Appartement,A Louer Un Bel Appartement À Hammamet Nord Au Zone Touristique,"Nabeul, Hammamet Nord",Appartements,m²,1.0,,1200000.0,"Si vous êtes en train de chercher le confort, le calme et le prestige. Immobilère Mrad vous propose un offre exceptionnel à ne pas rater ; un appartement située au zone très calme favorise tous les moyens de confort .. L'Appartement est situé à Hammamet nord au zone touristique prés de la Badira , 2min de la plage, il est situé dans une résidence gardée et sécurisée. Il de compose d?un grande salon avec terrasse , une cuisine bien équipée et aménagée avec séchoir , une chambre a coucher avec des placard, une salle de bain et une place parking Prix de location : 1,200D/semaine Superficie : 72m Pour plus d?information contacter le num 58629329",https://www.tayara.tn/listings/appartements-2/baa2f391-792a-4f3b-97ff-8777692286ea/a-louer-un-bel-appartement-à-hammamet-nord-au-zone-touristique-
1618,3189,2018-07-16T10:51:20,ba6cbc88-9e4e-4893-bc24-9dd2256b4992,Appartement,Apparemment S+2 À Nour Jaafar,"Ariana, Raoued",Appartements,m²,2.0,,380.0,"À louer un joli appartement S+2 + sale de bain + cuisine + séchoir . Eau , électricité, gaze de ville, place de parking et internet. L?appartement est situé dans une résidence gardée jour et nuit par un gardien et les caméras de surveillance . Proche de toute commodité et tout les moyens de transport sont disponibles",https://www.tayara.tn/listings/appartements-2/ba6cbc88-9e4e-4893-bc24-9dd2256b4992/apparemment-s+2-à-nour-jaafar-
1619,3190,2018-07-16T10:51:16,bb8e043b-9222-4d7f-a0c6-fa8807d728da,Appartement,Pour Internes Ou Résidents En Médecine - Appart. Meublé S+3 Près Du Chu-Sahloul,"Sousse, Sahloul",Appartements,m²,3.0,,700.0,"Appartement meublé S+3, à 400 m du CHU-Sahloul (Sousse). Chaque chambre est dotée d'un bureau et d'un placard - Cuisine équipée - S.Bain - Climatisation - Chauffage (gaz naturel) - Wifi - TV - Parabole - Balcon - Abri de voiture réservé ... . Convenable pour Internes & Résidents en Médécine.",https://www.tayara.tn/listings/appartements-2/bb8e043b-9222-4d7f-a0c6-fa8807d728da/pour-internes-ou-résidents-en-médecine-appart-meublé-s+3-près-du-chu-sahloul
1620,3191,2018-07-16T10:51:09,bb7158dd-b853-40c0-9684-ff48010fc31a,Appartement,Appartement Lydia L1473,"Nabeul, Hammamet",Appartements,m²,2.0,,6000.0,"APPARTEMENT LYDIA L1473 A louer pour les vacances chez l'agence TPS IMMOBILIERE Hammamet, un coquet appartement de très haut standing, pied dans l'eau, située dans une belle résidence gradée avec piscine à Nabeul-Zone LIDO. L'appartement se trouve au 3eme étage, il comporte un grand salon avec un belle vue sur la mer, une suite parentale, un chambre a coucher , une salle d'eau et une belle cuisine moderne avec un séchoir. Le tout est équipé de la climatisation centrale. Prix : 1500 DT/semaine Nos agents sont à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. Veuillez contacter Mme SIRINE sur ces numéros : 52080909, 52631000",https://www.tayara.tn/listings/appartements-2/bb7158dd-b853-40c0-9684-ff48010fc31a/appartement-lydia-l1473
1621,3192,2018-07-16T10:51:03,bb5569a5-b638-4233-9975-3cd84d22571e,Appartement,Location Appartement El Azib,"Bizerte, Bizerte",Appartements,m²,3.0,,300.0,Loue un 3 pieces bâtiment neuf bien placée et aussi un 2 incessant avec grande terrasse Prix location 300 dinard Numéros 53435706,https://www.tayara.tn/listings/appartements-2/bb5569a5-b638-4233-9975-3cd84d22571e/location-appartement-el-azib-
1622,3193,2018-07-16T10:50:57,bb4735ec-74e9-4673-801b-d728b8fb8f18,Appartement,Appartement Haut Standing,"Nabeul, Kélibia",Appartements,m²,3.0,,140.0,a louer a kelibia appart haut standing doté de wifi climatisée 3 mn en voiture a la plage Mansoura S+3( une chambre avec suite parentale) Proche de tt les commodités 140d la nuitée Profitez pour réserver contactez 21111003.,https://www.tayara.tn/listings/appartements-2/bb4735ec-74e9-4673-801b-d728b8fb8f18/appartement-haut-standing
1623,3195,2018-07-16T10:50:51,bb42e896-0284-4120-8a8a-9bf4a0771126,Appartement,S+1 À Hammamet Haut Standing À Louer,"Nabeul, Hammamet",Appartements,m²,1.0,,0.0,numéro 50706293,https://www.tayara.tn/listings/appartements-2/bb42e896-0284-4120-8a8a-9bf4a0771126/s+1-à-hammamet-haut-standing-à-louer
1624,3196,2018-07-16T10:50:49,ba2eb89f-629a-4ee0-a400-6afdf99be474??????-??????-????-??-?????????-,Appartement,?????? ?????? ???? ?? ?????????,"Kairouan, Kairouan Sud",Appartements,m²,2.0,,260.0,?????? ???? ????? ?? ?????? ?????? ????? ????? ?? (?????? ?????+????+?????+???? ???+????+???? ?????? ?????? ????+?????+??????+???? ??? ??? ???????? ???? 5????? ??? ??? ???????? ?? ???? ????? ????? : 260 ???? ?????? 26233312 ????,https://www.tayara.tn/listings/appartements-2/ba2eb89f-629a-4ee0-a400-6afdf99be474/??????-??????-????-??-?????????-
1625,3197,2018-07-16T10:50:42,bb36b20e-b251-43ee-8120-c3c1adfe4471,Appartement,A Louer S+2 A Manzah 9C 800 Dt,"Tunis, Menzah",Appartements,m²,2.0,,800.0,appartement s+2 ( chambres a coucher + salon + cuisine + salle de bain + salle d eau + balcons pour plus d info contactez nous par téléphone 53521090,https://www.tayara.tn/listings/appartements-2/bb36b20e-b251-43ee-8120-c3c1adfe4471/a-louer-s+2-a-manzah-9c-800-dt-
1626,3200,2018-07-16T10:50:34,bb1dfc72-4dcc-4499-b082-b6c193160a90,Appartement,Appartement À Louer,"Tunis, El Omrane supérieur",Appartements,m²,3.0,,400.0,"a louer appartement s+2 au 3ieme étage sis à cité ibn khaldoun près de la mosquée et mg. loyer mensuel est de 400 dnt+ un mois de cautionnement pour plus d'infos,contactez le numéro suivant:23019142",https://www.tayara.tn/listings/appartements-2/bb1dfc72-4dcc-4499-b082-b6c193160a90/appartement-à-louer-
1627,3202,2018-07-16T10:50:19,b9c89861-7c5d-4cbf-9bf2-10bbd4773909,Appartement,A Louer Appartement Très Haut Standing,"Ben arous, Medina Jedida",Appartements,m²,1.0,,1.0,"A Louer appartement très haut standing luxueusement Meublé S+1 qui se compose d'un salon , une chambre à coucher , une salle d'eau , une salle de bain , une cuisine bien équipée , plaque , hotte , four , micro-onde et machine a laver , chauffage central , climatiseurs . dans une résidence gardée et sécurisé a Medina jadida , trés proche de Carrefour et MG . Prix : 1400 dinars /mois Contact : 20 731 731 / 26 526 520",https://www.tayara.tn/listings/appartements-2/b9c89861-7c5d-4cbf-9bf2-10bbd4773909/a-louer-appartement-très-haut-standing
1628,3203,2018-07-16T10:50:17,b8ea75ca-e411-4241-952e-ca86f1d1cb60???-??????,Appartement,??? ??????,"Gabès, Gabès Médina",Appartements,m²,3.0,,0.0,92813401??? ?? ?????? ???? ???????,https://www.tayara.tn/listings/appartements-2/b8ea75ca-e411-4241-952e-ca86f1d1cb60/???-??????
1629,3205,2018-07-16T10:50:11,b9ad718e-25ad-49ab-92db-36f68c98c476,Appartement,Maison A Louer Kelibia,,Appartements,m²,2.0,,0.0,Lieu : kelibia centre ville  S+2 Pour plus d'information contacter nous: 54644225 95579860 CLIMATISÉ S+2 2 ??? ????? ???? ?????? ???????????? ??? ????? ?????? ????? ??? ???? ? ???? ????? ??????? .?????? ?? ????????? ?? ???????? ?????? ??????? ??? 54644225 95597860,https://www.tayara.tn/listings/appartements-2/b9ad718e-25ad-49ab-92db-36f68c98c476/maison-a-louer-kelibia
1630,3206,2018-07-16T10:50:10,bb0493d4-cf3f-4dbd-9964-92840b932de9,Appartement,App Haut Standing S+2 Route Tunis Km 1.5,"Sfax, Route Tunis",Appartements,m²,2.0,,550.0,"a louer appartement s+2 haut standing a route tunis Km 1.5 sfax situé au 1 étage , composé d'un spacieux salon , 2 chambre avec placard,et une salle de bain , l'appartement est doté du chauffage central et d'un interphone pour usage domicile ou bureautique prix : 550 sans les frais de syndic pour plus de renseignement appelez au 98278438 omar",https://www.tayara.tn/listings/appartements-2/bb0493d4-cf3f-4dbd-9964-92840b932de9/app-haut-standing-s+2-route-tunis-km-1-5
1631,3207,2018-07-16T10:50:04,b988570e-4f36-4f3b-93da-37b677c2ecff,Appartement,Appartement,"Tunis, Autres villes",Appartements,m²,4.0,,0.0,a loyer appartement s+3 a morouj 1 end face de police et prey de carrfour market.,https://www.tayara.tn/listings/appartements-2/b988570e-4f36-4f3b-93da-37b677c2ecff/appartement
1632,3208,2018-07-16T10:49:57,b9769c39-9515-4394-93c2-c93ac7a5aefd,Appartement,Appartement S+2 À Ezzahra,"Ben arous, Ezzahra",Appartements,m²,2.0,,470.0,"Cet appartement est situé au troisième étage d'une résidence gardée. Il se compose d'un grand salon avec un balcon, une cuisine aménagée . La partie nuit loge deux chambres à coucher qui partageant une salle de bain. chauffage central.",https://www.tayara.tn/listings/appartements-2/b9769c39-9515-4394-93c2-c93ac7a5aefd/appartement-s+2-à-ezzahra
1633,3209,2018-07-16T10:49:56,baea4515-1d4e-4da6-808c-11cde621892f,Appartement,Une Belle Maison Sayyafi A Louer Rajich,"Mahdia, Mahdia",Appartements,m²,2.0,,100.0,"a louer une très belle maison spacieuse située a rejich ( 200m du bord de la mer) elle se compose d'1 salon, 2 chambres a coucher une pour parents et une pour enfant, bien équipée , climatisè , prix: 100 dinars par nuitée contacter 98815069",https://www.tayara.tn/listings/appartements-2/baea4515-1d4e-4da6-808c-11cde621892f/une-belle-maison-sayyafi-a-louer-rajich
1634,3210,2018-07-16T10:49:51,b965d734-ab17-4686-82b2-4a53bd091d17,Appartement,A Louer Appartement S+3 Monastir,"Monastir, Monastir",Appartements,m²,4.0,,70.0,,https://www.tayara.tn/listings/appartements-2/b965d734-ab17-4686-82b2-4a53bd091d17/a-louer-appartement-s+3-monastir
1635,3212,2018-07-16T10:49:44,b958ac89-af02-467c-b4b0-70331f0abfa1,Appartement,S+3 À La Marsa,"Tunis, Autres villes",Appartements,m²,3.0,,3500.0,"La Princesse Immobilière met à votre disposition un étage de Villa Meublé totalement indépendant à la Marsa avec Un Garage et Un Jardin composé de : Un Salon , Un Séjour, Une Cuisine totalement équipée (four - plaque - hotte- micro _onde - réfrigérateur - lave vaisselle - machine à laver), Une salle d'eau invités, Trois Chambres à Coucher, Une Salle de bains. Pour plus d'informations , contactez- nous sur le 98109051",https://www.tayara.tn/listings/appartements-2/b958ac89-af02-467c-b4b0-70331f0abfa1/s+3-à-la-marsa
1636,3214,2018-07-16T10:49:30,b9408844-3af1-469a-95fc-0d936f161772,Appartement,"Appartement Très Propre Et En Bon État, Prix Par Téléphone 98624320 / 58 188 777","La manouba, Manouba Ville",Appartements,m²,2.0,,0.0,Seulement pour des étudiants Manouba centre près du lycée ibn abi dhief,https://www.tayara.tn/listings/appartements-2/b9408844-3af1-469a-95fc-0d936f161772/appartement-très-propre-et-en-bon-état-prix-par-téléphone-98624320-58-188-777
1637,3217,2018-07-16T10:49:15,b87cd896-1696-436a-a0cd-efc2d388efb4,Appartement,A Louer Un Appartement S+0 À Tantana Kantaoui Résidence Les Dunes Tel : 24411539,"Sousse, Kantaoui",Appartements,m²,1.0,,110.0,résidence avec piscine et a 150m de la plage TEL :24411539,https://www.tayara.tn/listings/appartements-2/b87cd896-1696-436a-a0cd-efc2d388efb4/a-louer-un-appartement-s+0-à-tantana-kantaoui-résidence-les-dunes-tel-:-24411539
1638,3219,2018-07-16T10:48:52,b85f2897-c7e7-4d28-8ad8-3e84bc3bb423,Appartement,Maison Meublée A Louer A Tabarka Centre,,Appartements,m²,3.0,,100.0,maison meublée à louer à centre ville Tabarka de s+3 + salle a manger + salle de bain + cuisine + deux terrasses + grand garage + WiFi.. 9riba lel bhar 5mn .. prix négociable selon l'effectif et les nuitées ... Pour plus d'info contacter 99990089,https://www.tayara.tn/listings/appartements-2/b85f2897-c7e7-4d28-8ad8-3e84bc3bb423/maison-meublée-a-louer-a-tabarka-centre
1639,3221,2018-07-16T10:48:24,b8ea75ca-e411-4241-952e-ca86f1d1cb60???-??????,Appartement,??? ??????,"Gabès, Gabès Médina",Appartements,m²,3.0,,0.0,92813401??? ?? ?????? ???? ???????,https://www.tayara.tn/listings/appartements-2/b8ea75ca-e411-4241-952e-ca86f1d1cb60/???-??????
1640,3222,2018-07-16T10:48:23,b82ca1e3-8019-434e-bf9f-a1e3a1c1e870,Appartement,Appartement Meublée Aux Citée Olympique,"Tunis, Cité Olympique",Appartements,m²,1.0,,750.0,"A louer appartement d'une pièces et salon fait partie d'une résidence calme et sécurisée à citée olympique. l'appartement renouvelée et occupe le rez de chaussez. L'entrée donne sur un salon richement meublée . La cuisine est bien agencée, elle est équipée d'une plaque chauffante et d'une hotte aspirante. Elle est complétée par un séchoir et une chambre à coucher. Une salle d'eau disponible",https://www.tayara.tn/listings/appartements-2/b82ca1e3-8019-434e-bf9f-a1e3a1c1e870/appartement-meublée-aux-citée-olympique
1641,3228,2018-07-16T10:47:52,b7b72600-cd39-497a-ba78-0b72b3325bad,Appartement,El Manar 2 : S+1,"Ariana, Autres villes",Appartements,m²,1.0,,600.0,A louer un appartement 2ème étage avec ascenseur : ssm + cuisine + 1 chambre + sdb + chauffage central,https://www.tayara.tn/listings/appartements-2/b7b72600-cd39-497a-ba78-0b72b3325bad/el-manar-2-:-s+1
1642,3229,2018-07-16T10:47:47,b7b684a2-d4c6-4fa4-849c-e37c58f6b582,Appartement,Grand Etage A Beb Fella 52577598,"Tunis, Sidi El Béchir",Appartements,m²,3.0,,400.0,l'agence anas immobilier vous propose a louer a beb fella un grand etage de villa compose grand salon salle a manger 2 chambres terrasse cuisine et salle de bain prix 400d tel 52577598,https://www.tayara.tn/listings/appartements-2/b7b684a2-d4c6-4fa4-849c-e37c58f6b582/grand-etage-a-beb-fella-52577598
1643,3230,2018-07-16T10:47:41,b78e643a-66a0-4fc0-844d-0cf1a8f5bde8,Appartement,Appartement A Mrj 4,"Ben arous, El Mourouj",Appartements,m²,3.0,,600.0,"on met pour location un appartement a mourouj 4 en face du terminus métro dans une résidence garder avec parking privé ce compose d'une salon, 2 chambres salle de bain et cuisine équipé avec séchoire chauffage central 94024005",https://www.tayara.tn/listings/appartements-2/b78e643a-66a0-4fc0-844d-0cf1a8f5bde8/appartement-a-mrj-4
1644,3232,2018-07-16T10:47:14,b7554c73-f806-44dc-acff-14d23e684b01,Appartement,Loyer,"Tunis, Tunis",Appartements,m²,2.0,,0.0,a louer appartement S+1 a Bab Souika (Kallaline) téléphone: 98 215 317,https://www.tayara.tn/listings/appartements-2/b7554c73-f806-44dc-acff-14d23e684b01/loyer
1645,3237,2018-07-16T10:44:48,b71db5f4-3257-4b9d-ba8d-a2d869f5657f,Appartement,S+2 1Er Étage À Louer À Monastir,"Monastir, Monastir",Appartements,m²,2.0,,380.0,"Joli appart proche des foyers Fattouma Bourguiba et 3 Aout; de la faculté de medecine, pharmacie et médecine dentaire.. et de l'hopital Fattouma Bourguiba",https://www.tayara.tn/listings/appartements-2/b71db5f4-3257-4b9d-ba8d-a2d869f5657f/s+2-1er-étage-à-louer-à-monastir
1646,3238,2018-07-16T10:44:41,b70a5b49-25ff-444f-8a52-272da2d22d36,Appartement,S+1 Haut Standing À Jardins De Carthage,"Tunis, La Marsa",Appartements,m²,1.0,,900.0,"Réf :AL012 A louer un luxueuse appartement s+1 très haut standing dans une belle résidence R+4 à Jardins de Carthage prés de la nouvelle clinique , l? appartement est au dernier étage d?une superficie de 77m² se compose d?un salon spacieux avec balcon , une kitchenette bien équipée avec plaque haute four, un chambre à coucher, une salle de bain et une dressing au couloire. L?appartement est équipé d?un chauffage central et climatiseurs Une place parking est réservée au sous-sol Contacter notre agent en immobilière Moez 56308899",https://www.tayara.tn/listings/appartements-2/b70a5b49-25ff-444f-8a52-272da2d22d36/s+1-haut-standing-à-jardins-de-carthage-
1647,3241,2018-07-16T10:44:08,b6aac8f4-7886-4370-948d-7f7183f52f05,Appartement,Appartement,"Sousse, Sousse Sidi Abdelhamid",Appartements,m²,3.0,,350.0,"Bel appart à louer à Sidi abdelhamid à Sousse Découvrez ce super appartement d'une superficie de 90m². Ce dernier est situé au 1 er étage. Emplacement dans un quartier tranquille. Il se situe dans un quartier calme, à quelques mètres de la mer et proche de toutes commodités : Restaurant, Supermarché, centre commercial, etc. Composantes : - Un Salon - Une Cuisine -Gaz de ville - Une Salle de bain -Toilette - 3 Chambres à coucher (Netfehmou fi soum ) Num: 53 644 867 : 29 856 361",https://www.tayara.tn/listings/appartements-2/b6aac8f4-7886-4370-948d-7f7183f52f05/appartement
1648,3242,2018-07-16T10:44:02,b6663050-1d01-49e1-bb0c-90f9f9e1ceee,Appartement,S2 Au Jardins De Carthage,"Tunis, Tunis",Appartements,m²,2.0,,1200.0,Un appartement neuf jamais habité,https://www.tayara.tn/listings/appartements-2/b6663050-1d01-49e1-bb0c-90f9f9e1ceee/s2-au-jardins-de-carthage
1649,3244,2018-07-16T10:43:13,b62d8e5e-8518-4755-a319-5be0ceb679f7,Appartement,Appartement A Louer Port El Kantaoui,"Sousse, Kantaoui",Appartements,m²,2.0,,0.0,num : 98685000,https://www.tayara.tn/listings/appartements-2/b62d8e5e-8518-4755-a319-5be0ceb679f7/appartement-a-louer-port-el-kantaoui
1650,3246,2018-07-16T10:43:02,b616ac86-7166-425e-94a7-ee3f0ea6729a,Appartement,Appart Meublé Par Jpur Pour Famille,"Tunis, La Marsa",Appartements,m²,2.0,,70.0,a louer un appart meuble S+1 s+2 et s+3 par jour à partir de 70dt (supplément clim 20dt) pour pour famille 97478021,https://www.tayara.tn/listings/appartements-2/b616ac86-7166-425e-94a7-ee3f0ea6729a/appart-meublé-par-jpur-pour-famille
1651,3247,2018-07-16T10:42:41,b5db2b39-6a54-4516-a59a-ab4f8bb72edb,Appartement,À Louer Pour Mois De Juillet À Mrezga À 15Mn De La Plage . Appart S+2 Prix/Sem,"Ben arous, Autres villes",Appartements,m²,3.0,,800.0,,https://www.tayara.tn/listings/appartements-2/b5db2b39-6a54-4516-a59a-ab4f8bb72edb/à-louer-pour-mois-de-juillet-à-mrezga-à-15mn-de-la-plage-appart-s+2-prix-sem
1652,3249,2018-07-16T10:42:13,b5a8723f-7f9c-4b2a-b8f0-730cc441de55,Appartement,Appartement Fresh L1928,"Nabeul, Hammamet",Appartements,m²,2.0,,4800.0,"APPARTEMENT FRESH L1928 A louer pourdes courte durée chez l'agence TPS immobilière Hammamet, un appartement au 6éme étage situé dans une belle résidence bien gardée à AFH Mrezka. Cet appartement meublé comporte un salon, deux chambres à coucher, une cuisine équipée et une salle de bain. Il est équipé de chauffage central de climatisation, un ascenseur et une piscine collective ainsi d'une place de parking au sous-sol. Nos agents sont à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. Veuillez contacter Mme SIRINE sur ces numéros : 52080909, 52631000",https://www.tayara.tn/listings/appartements-2/b5a8723f-7f9c-4b2a-b8f0-730cc441de55/appartement-fresh-l1928
1653,3250,2018-07-16T10:42:08,b5a0adc7-5f9d-4e43-bbef-719d4e4519ad,Appartement,S+3 À Naser Prés Kiosque Total,"Ariana, Ennasr",Appartements,m²,3.0,,900.0,l'agence IBS immo vous propose a la location un lumineux appartement s+3 sise à naser 2 prés de kiosque totale ; une vaste cuisine équiper avec des arrangements ; hotte ; séchoir ; une salon spacieuse avec balcon vue panoramique ; salle de bain ; salle d eau ; trois chambres à coucher avec des arrangements ; chauffage centrale ; trois climatiseurs ; abri de voiture ; cartier calme et résidentiel pour plus d information contacter notre agence 96900907 / 96900905 superficie: 145 m² prix de location : 900 d ( légèrement négociable ) frais de visite : 10 d réf : 51,https://www.tayara.tn/listings/appartements-2/b5a0adc7-5f9d-4e43-bbef-719d4e4519ad/s+3-à-naser-prés-kiosque-total-
1654,3253,2018-07-16T10:40:56,b54025b0-a2e8-458f-8210-66b4d242bae0,Appartement,Appartement S+1 Meublé,"Ben arous, Ezzahra",Appartements,m²,1.0,,1300.0,"Cet appartement luxueusement meublé se compose d'un salon, une chambre à coucher, une cuisine bien équipée et une salle de bain. Un chauffage central et deux climatiseurs sont disponibles. 50263696",https://www.tayara.tn/listings/appartements-2/b54025b0-a2e8-458f-8210-66b4d242bae0/appartement-s+1-meublé-
1655,3254,2018-07-16T10:40:50,b53f4b50-c58d-4e86-aa89-a6e5f911e0b8,Appartement,Appart Meublee A Manouba,"La manouba, Manouba Ville",Appartements,m²,2.0,,165.0,"a louer appartement s1 meublee au RDC, gaz de ville, zone resedence tres calme, gardé 7/7 jour et nuit. Prix 55 dt par jour, location Minimum 3 jours a 165 dt. Tel 71 600 450. Port: 53 520 523",https://www.tayara.tn/listings/appartements-2/b53f4b50-c58d-4e86-aa89-a6e5f911e0b8/appart-meublee-a-manouba
1656,3258,2018-07-16T10:38:24,b4788dcb-49d1-4c0e-b6de-0279643ba7ba,Appartement,App S+2 Spacieux - Soukra,"Ariana, La Soukra",Appartements,m²,2.0,,750.0,"FB.3023 Contacter notre Conseiller en immobilier Khalil 51007662. A louer appartement s+2 situé au 1ér étage dans une résidence R+2 prés de monoprix et hamadi abid, il compose d?un grand salon avec balcon et climatiseur, une sale de bain, une cuisine bien équipée plaque, hotte,four et des éléments de rangement. la partie nuit compose de deux chambres a coucher avec dressing et l'une avec balcon et climatiseur. l'appartement est installé d'un chauffage central. une abri voiture disponible. agence immobilière ari.",https://www.tayara.tn/listings/appartements-2/b4788dcb-49d1-4c0e-b6de-0279643ba7ba/app-s+2-spacieux-soukra
1657,3259,2018-07-16T10:38:19,b4786b24-cb77-43dc-a3a9-7bb3a9a23ff4,Appartement,Appartement A Louer,"Médenine, Djerba - Midoun",Appartements,m²,2.0,,0.0,appartement s+2 au rez de chaussee avec climatiseur a 60 tnd par jour,https://www.tayara.tn/listings/appartements-2/b4786b24-cb77-43dc-a3a9-7bb3a9a23ff4/appartement-a-louer
1658,3260,2018-07-16T10:38:14,b4441cbe-5884-4867-a657-3d20234a60ea,Appartement,Studio A Louer,"Médenine, Djerba - Midoun",Appartements,m²,1.0,,0.0,studio s+1 avec climatiseur ; salle de bain au rez de chaussee a 40 tnd par jour,https://www.tayara.tn/listings/appartements-2/b4441cbe-5884-4867-a657-3d20234a60ea/studio-a-louer
