,Unnamed: 0,Extraction_date,Reference,Category,Name,Address,Size,Size_prefix,Nbr_of_rooms,Nbr_of_baths,Price,Description,URL
1933,4157,2018-07-16T08:40:53,6d29b897-666b-491f-90a4-4c91f91ce891,Appartement,Appartement S2,"Tunis, L'aouina",Appartements,m²,2.0,,183000.0,"?À Vendre : ?Appartement S+2 à l'aouina? ?Emplacement :cite el wahat . ?Superficie : 107 m². ?Etage : 1ér étage. ?Typologie : S+2. ?Composition : ??Salon avec balcon. ??Cuisine équipée . ??Deux chambres à coucher avec dressing. ??Salle de bain. ??Chauffage central. ??Climatisation : Split-Système. Pour plus d'Informations, veuillez contacter le 94 293 777/55 333 750",https://www.tayara.tn/listings/appartements-2/6d29b897-666b-491f-90a4-4c91f91ce891/appartement-s2
1934,4158,2018-07-16T08:40:52,6a565c91-9ca9-423a-86ad-2c9d25ca86e8,Appartement,App S+3 Ennkhilet,"Ariana, Ghazela",Appartements,m²,4.0,,125.0,"App S+3 au 4ème étage à Ennkhilet, près boulangerie Matmata Zone calme et près de toutes les commodités Partie jour: Salon salle à manger+balcon, cuisine+sechoir Partie nuit: 3 chambres à coucher+salle de bain commune Place parking individuelle et couverte gaz de ville sans ascenceur A contacter: 52873651",https://www.tayara.tn/listings/appartements-2/6a565c91-9ca9-423a-86ad-2c9d25ca86e8/app-s+3-ennkhilet
1935,4159,2018-07-16T08:40:51,66c73374-8227-4596-ae52-34562a42c402,Appartement,Appartement À Vendre,"Nabeul, Hammamet",Appartements,m²,1.0,,50000.0,a vendre a hamamet pas loin de la plage un appartement au RDC. se compose d'un seul chambre avec kitchinette et salle d'eau . prix; 50MD Pour plus d?information merci de nous contacter le 94998227,https://www.tayara.tn/listings/appartements-2/66c73374-8227-4596-ae52-34562a42c402/appartement-à-vendre-
1936,4160,2018-07-16T08:40:51,617d561e-ac2f-4321-8e39-b9e9a0acafe2,Appartement,A Vendre Un Bel Appartement Rez De Chauddée À Jinen Hammamet,"Nabeul, Hammamet",Appartements,m²,3.0,,625000.0,"Agence Immobilière Mrad vous propose pour à vendre un appartement au rez-de-chaussée à Jinen Hammamet, à 250m de la plage, S+3 chauffées et climatisées dont une suite, un grand salon donnant sur une terrasse, double salles de bain, cuisine équipée et aménagée avec séchoir, piscine privée, un grand jardin... L'appart fait 350m de surface dont 150m couvert. Cet appartement est situé dans résidence gardée et sécurisée et bénéfice d'une plage privée. Prix ; 625.000MD Pour plus d?information contacter le num 58629329",https://www.tayara.tn/listings/appartements-2/617d561e-ac2f-4321-8e39-b9e9a0acafe2/a-vendre-un-bel-appartement-rez-de-chauddée-à-jinen-hammamet-
1937,4161,2018-07-16T08:40:51,65ee575d-68ef-44c0-9c8b-55d623ec1e41????-?????-?????-??-?????,Appartement,???? ????? ????? ?? ?????,"Jendouba, Autres villes",Appartements,m²,2.0,,0.0,???? ????? ?? ????? ??? ??????? ???????,https://www.tayara.tn/listings/appartements-2/65ee575d-68ef-44c0-9c8b-55d623ec1e41/????-?????-?????-??-?????
1938,4163,2018-07-16T08:40:47,6d2099a6-fb7f-4fa2-8ee5-2636d4e5df60,Appartement,A V Un Studio À Hammamet Sud Au Plein Cv 50 Md Oo,"Nabeul, Hammamet",Appartements,m²,1.0,,50000.0,A V un studio au plein centre ville hammamet nord se compose d'un sallon et une kitchinette et une salle de douche pour plus d'information merci de nous contacter:95041677 prix:50 md,https://www.tayara.tn/listings/appartements-2/6d2099a6-fb7f-4fa2-8ee5-2636d4e5df60/-a-v-un-studio-à-hammamet-sud-au-plein-cv-50-md-oo
1939,4166,2018-07-16T08:40:45,65ca3228-ff3b-4b67-be71-ff921c15f912,Appartement,Appartement,"Nabeul, Hammamet Nord",Appartements,m²,2.0,,255000.0,"Agence Casa imed Hammamet met en vente un bel appartement en premier étage dans une résidence sécurisé en plein zone touristique de Hammamet nord Il se compose d?un salon, 2 chambres à couchers, cuisine équipée, salle d?eau, salle de bain et balcon NB : chauffage centrale + place parking Document : papier en règle Prix : 255000 REF : AH014 Pour plus d?information n?hésiter pas de nous contacter sur : 46 303 460 Visite des biens disponible 7jrs/7jrs Satisfaction garantie",https://www.tayara.tn/listings/appartements-2/65ca3228-ff3b-4b67-be71-ff921c15f912/appartement
1940,4167,2018-07-16T08:40:43,642a5a47-6352-4ab2-9a83-cc11089ebbf8,Appartement,Appartement S3 À Jardin De L'Aouina,"Tunis, L'aouina",Appartements,m²,3.0,,260000.0,"appartement S+3 , qui se compose d'un salon, 3 chambre à coucher dont une suite parentale, salle de bain. 4ème étage, double ascenseur orientation SUD EST avec un cellier au SS et un abri de voiture aérien avec commande. plus d'information contacter le 94 293 777",https://www.tayara.tn/listings/appartements-2/642a5a47-6352-4ab2-9a83-cc11089ebbf8/appartement-s3-à-jardin-de-l'aouina
1941,4169,2018-07-16T08:40:40,6a3c0a5a-9482-4b89-b8fb-196ddc296b8f,Appartement,A Vendre Un Appartement Proche De La Mer,"Nabeul, Hammamet",Appartements,m²,2.0,,105000.0,"A vendre un appartement avec balcon vue de mer à Hammamet proche toutes les Commodités. Elle se compose d?un salon, deux chambres à coucher, cuisine et salle d?eau. Prix :95md Pour plus d?information merci de contacter 27 110 310",https://www.tayara.tn/listings/appartements-2/6a3c0a5a-9482-4b89-b8fb-196ddc296b8f/a-vendre-un-appartement-proche-de-la-mer-
1942,4171,2018-07-16T08:40:36,6168fb0f-13a7-45b1-af46-a56415313458,Appartement,Appartement Neuf Libre De Suite,"Ariana, Ennasr",Appartements,m²,1.0,,165000.0,"A vendre Appartement presque neuf dans une belle résidence bien gardée. L'appartement est un s+1 spacieux, composé d'un salon lumineux, avec balcon vue dégagé, en suite chambre à coucher avec dressing, cuisine équipée (four hotte, plaque, éléments à ranger) séchoir , en suite salle d'eau moderne avec douche spacieux. l'Appartement se trouve au 5 éme étage avec double Ascenseurs et place parking au sous sol. L'Appartement est libre de suite ,emplacement idéale, calme, Plus d'info Tel 99 77 13 31 20 098 353 FB: Agence Immo-Baz",https://www.tayara.tn/listings/appartements-2/6168fb0f-13a7-45b1-af46-a56415313458/appartement-neuf-libre-de-suite-
1943,4174,2018-07-16T08:40:34,658d9f69-16fb-4080-b82e-52eefa482553,Appartement,Un Appartement Au Centre Ville De Hammamet,"Nabeul, Hammamet",Appartements,m²,1.0,,120000.0,un appartement au centre ville de hammamet se compose d'un salon et chambre et cuisine et sal d'eau superficie 56m² prix:120MD Pour plus informations contactez nous sur le numr 25 107 126,https://www.tayara.tn/listings/appartements-2/658d9f69-16fb-4080-b82e-52eefa482553/un-appartement-au-centre-ville-de-hammamet-
1944,4178,2018-07-16T08:40:23,657e2b5c-ba72-40b0-a1a5-227f9080f1f6,Appartement,Av Une Studio Au Center Vile Nabeul ( 9Alb Mta3 Bled ),"Nabeul, Autres villes",Appartements,m²,1.0,,95000.0,"??? ???? ?????? ????? 2 ????? ? ??? ? ???? ???? ??? ???? ???? ??? ???? ???? ???? ??? ???? 59? ? ??? ??? 59? ?????? ??? ? ??? 120? ??? ????? ??? ??? ???? ???? ???? (???? ??????? ) ????? ?? ??? ??? ... ??? ?????? ?????? ? ????? ???? ??? ???? ?????? ??? ?????? ??? ??? ???? ????? ??????? ???. ??? ????? ???? ?????? :95 000?????? ??? ????? pour pluuss d""infoo : 20 64 64 20",https://www.tayara.tn/listings/appartements-2/657e2b5c-ba72-40b0-a1a5-227f9080f1f6/av-une-studio-au-center-vile-nabeul-(-9alb-mta3-bled-)
1945,4179,2018-07-16T08:40:21,642299ae-8ca5-4185-bf26-5c7e3a6b55e3,Appartement,Fabuleux Appartement S+1!!!,"Ariana, Autres villes",Appartements,m²,1.0,,108000.0,"#Casa Imed# vous propose un beau appartement en 2 éme étage à Sidi Sofienne Prés de toutes commodités nécassaires :( carrefour , pharmacie ?? ) Place parking Superficie de : 60 m² Prix : 108.000 mille Ref : AA006 N'hésitez pas de contacter votre conseillère en immobilier Sana 29329037 Visite du Bien par RDV L'agence est ouverte Samedi et Dimanche",https://www.tayara.tn/listings/appartements-2/642299ae-8ca5-4185-bf26-5c7e3a6b55e3/fabuleux-appartement-s+1-
1946,4181,2018-07-16T08:40:18,65777299-cbad-47e9-a83d-a3bee6132154,Appartement,Trés Bonne Occasion!!,"Nabeul, Nabeul",Appartements,m²,3.0,,140000.0,"Avec CASA Imed Hammamet vous avez la chance d?avoir un appartement en 4éme étage dans une résidence à centre-ville Nabeul. Notre Appartement se caractérise par un emplacement d'exception Dans un quartier luxe entourée de toutes les commodités et les loisirs nécessaire Notre appartement se compose d?un salon, 3 chambres lumineuses + salle d?eau+cuisine. Superficie : 100m² Document : Papier en règle Prix : 140.000dt Réf : AN002 Pour tous autres renseignements contactez-nous : 46 303 460 Visite de disponible 7/7",https://www.tayara.tn/listings/appartements-2/65777299-cbad-47e9-a83d-a3bee6132154/trés-bonne-occasion-
1947,4183,2018-07-16T08:40:15,64228fb9-30df-4f80-9ab6-f4d9c94f4648,Appartement,Appartement Rotana (Réf: V953),"Nabeul, Hammamet",Appartements,m²,3.0,,580000.0,"APPARTEMENT ROTANA (Réf: V953) A vendre chez l'agence TPS Immobiliere Hammamet, un coquet appartement au rez de chausée, bien situé à jinen hammamet. L'appartement est composé de trois chambres à coucher , un salon avec un grand jardin, une cuisine, une salle de bain, une salle d'eau et un parking réservé au propriétaire. Il est équipé de chauffage central et de climatiseur. Veuillez contacter Mme Nesrine: 28605016 /52631000",https://www.tayara.tn/listings/appartements-2/64228fb9-30df-4f80-9ab6-f4d9c94f4648/appartement-rotana-(réf:-v953)
1948,4187,2018-07-16T08:40:09,64149e13-8d62-4228-a525-7a08c6b5d9e4,Appartement,Appartement S3 Avec 2 Ppk Ss,"Tunis, L'aouina",Appartements,m²,3.0,,275000.0,"?À Vendre : ?Appartement S+3 à Laouina? ?Emplacement : cité les palmerais. ?Superficie : 149 m². ?Typologie : S+3. ?Composition : ??Salon avec balcon. ??Cuisine équipée . *trois chambres à coucher dont une avec dressing. ??Salle de bain. ??Chauffage central. ??Climatisation : Split-Système. ??Prix : 275 000 Dinars?? Pour plus d'Informations, veuillez contacter le 95 108 000 94 293 777",https://www.tayara.tn/listings/appartements-2/64149e13-8d62-4228-a525-7a08c6b5d9e4/appartement-s3-avec-2-ppk-ss
1949,4188,2018-07-16T08:40:08,655e15fc-dc29-4ebe-9588-fb3adb277ede,Appartement,Deux Appartements S+1 Au Centre-Ville Kélibia,"Nabeul, Kélibia",Appartements,m²,1.0,,150000.0,"VICTORIA IMMO met à vendre deux appartements s+1 nouvellement construisent au centre-ville kélibia * le premier appartement se trouve au premier étage se compose dé d?un salon +salle d?eau + chambre à coucher et cuisine bien équipée -Superficie totale : 75 m² * Et pour le deuxième étage un appartement se compose d?un salon et une chambre à coucher, salle d?eau et cuisine -Superficie globale : 75 m² - Prix : 150000 -entrer : indépendant Veuillez nous contacter pour profiter de notre offre Info-ligne : 58 221 770",https://www.tayara.tn/listings/appartements-2/655e15fc-dc29-4ebe-9588-fb3adb277ede/deux-appartements-s+1-au-centre-ville-kélibia
1950,4189,2018-07-16T08:40:08,61245d5b-75ad-47e3-bdb0-05be8caa9b7d,Appartement,A Louer Des Appartements Pieds Dans L'Eau A Chatt Mariem Par Nuitée,"Sousse, Kantaoui",Appartements,m²,2.0,,100.0,A louer des appartements piedsdans l'eau,https://www.tayara.tn/listings/appartements-2/61245d5b-75ad-47e3-bdb0-05be8caa9b7d/a-louer-des-appartements-pieds-dans-l'eau-a-chatt-mariem
1951,4191,2018-07-16T08:40:03,60d0185d-e715-4ec9-a276-c7347f18b335,Appartement,Appartement S2 À Cité El Wahatte,"Tunis, L'aouina",Appartements,m²,2.0,,160000.0,"À Vendre Appartement S+2 à L'aouina ?Emplacement : cité el wahatte ?Superficie : 107 m². ?Typologie : S+2 ?Composition : *Salon . *salle à manger avec balcon *Cuisine équipée prolongée d'un séchoir *2 chambres à coucher *Salle de bain. *Chauffage central. *parabole collective * interphone ??Prix : 160 000 Milles Dinars?? Pour plus d'Informations, veuillez contacter le 21 911 080",https://www.tayara.tn/listings/appartements-2/60d0185d-e715-4ec9-a276-c7347f18b335/appartement-s2-à-cité-el-wahatte
1952,4194,2018-07-16T08:39:53,63baa1b7-3045-43f8-ab33-dab72b3807d0,Appartement,Superbe Appartements Avec Piscine!!!,"Ariana, La Soukra",Appartements,m²,2.0,,2400.0,Casa Imed vous propose des appartements prestigieux dans une résidence très chic avec piscine et Spa Superficie: à partir de 145 m² Prix: à partir de 2400 dt/m² N'hésitez pas de contacter votre conseillère en immobilier Sana 29329037 Visite du Bien par RDV L'agence est ouverte Samedi et Dimanche,https://www.tayara.tn/listings/appartements-2/63baa1b7-3045-43f8-ab33-dab72b3807d0/superbe-appartements-avec-piscine-
1953,4195,2018-07-16T08:39:53,627f1d65-dcd5-441e-8f9a-e05f511c5f7e,Appartement,A Ne Pas Rate !!!!!!!!!!!!!!,"Ariana, Ariana",Appartements,m²,3.0,,0.0,Pour plus d?info contactez votre conseillère en immobilier 51006957 Satisfaction garantie,https://www.tayara.tn/listings/appartements-2/627f1d65-dcd5-441e-8f9a-e05f511c5f7e/a-ne-pas-rate-
1954,4196,2018-07-16T08:39:49,681e1549-6b41-45d0-9aa5-cfe972c4956c,Appartement,Appartement Preseque Neuf À Vendre !!!,"La manouba, Denden",Appartements,m²,3.0,,0.0,Un joli appartement s+2 dans une résidence gardée 2ème étage avec ascenseur (caméra de surveillance + sindique..) Située à Denden cité banque sur route X.,https://www.tayara.tn/listings/appartements-2/681e1549-6b41-45d0-9aa5-cfe972c4956c/appartement-preseque-neuf-à-vendre-
1955,4197,2018-07-16T08:39:48,627a7c57-f34d-4f92-9c7d-274096541bfa,Appartement,=Bel Appartement Dans Une Résidence Gardé =,"Nabeul, Hammamet",Appartements,m²,1.0,,82000.0,"Notre agence immobilier GHALLEB mes à votre disposition un bel appartement neuf dans une résidence gardée et sécurisé à AFH Mrézga Se compose d?une chambre avec balcon , cuisine avec séchoir et salle d?eau . Prix : 82MD Pour plus d?informations merci de nous contacter 25107126",https://www.tayara.tn/listings/appartements-2/627a7c57-f34d-4f92-9c7d-274096541bfa/=bel-appartement-dans-une-résidence-gardé-=
1956,4199,2018-07-16T08:39:47,63b7ff3b-9ce5-4522-aaa2-39a95074c38f,Appartement,A Vendre Appartment S+2 81M2 A Cite Riadh Sousse.,"Sousse, Sousse Riadh",Appartements,m²,2.0,,96000.0,@A vendre Appele le 58304813 Cet appartement est situé au quatrieme étage d'une résidence calme et sécurisé à cité erriadh 5 avec un superficie de 81m2. Il profite d'un bon emplacement grâce à sa proximité de toutes les commodités. En dessus de cafe Jasmi,https://www.tayara.tn/listings/appartements-2/63b7ff3b-9ce5-4522-aaa2-39a95074c38f/a-vendre-appartment-s+2-81m2-a-cite-riadh-sousse-
1957,4201,2018-07-16T08:39:43,62736605-2817-4a58-b7c1-6d1eb1066588,Appartement,Appartement S+2 Très Haut Standing Lac 2,"Tunis, La Marsa",Appartements,m²,2.0,,740000.0,"?À Vendre : ?Appartement S+2 très haut standing ?Emplacement :lac 2 ?Superficie : 270 m². ?Typologie : S+2. ?Composition : ??Salon avec balcon. ??Cuisine équipée prolongée d'un séchoir. ??2 chambre a coucher dont suite parentale ??Salle de bain. *jardin de superficie 120m2 . * 3 cellier * 2 ppkss . Pour plus d'Informations, veuillez contacter le 95 108 000./94 293 777",https://www.tayara.tn/listings/appartements-2/62736605-2817-4a58-b7c1-6d1eb1066588/appartement-s+2-très-haut-standing-lac-2
1958,4204,2018-07-16T08:39:36,63afbed1-bc4c-47b6-8618-aafbcec092b6,Appartement,A Vendre Un Appartement A La Goulette,"Tunis, La Goulette",Appartements,m²,3.0,,0.0,a vendre un appartement a la goulette pres des resto et de la plage avec un prix tres interessant pour plus d'info appellez ce numero 92938364,https://www.tayara.tn/listings/appartements-2/63afbed1-bc4c-47b6-8618-aafbcec092b6/a-vendre-un-appartement-a-la-goulette
1959,4208,2018-07-16T08:39:29,5f05535e-e4c4-4273-a9a4-e974e4fe9f84,Appartement,Menzah 9,"Tunis, Menzah",Appartements,m²,4.0,,200000.0,A vendre Appt à El Menzah 9 s+3 au rez de chaussée R?sidence calme et gardée cont: 25530605/92040334,https://www.tayara.tn/listings/appartements-2/5f05535e-e4c4-4273-a9a4-e974e4fe9f84/menzah-9
1960,4216,2018-07-16T08:39:10,64efd797-4ea6-4ee1-8a55-bc2615cb50ef,Appartement,Appartement S3,"Tunis, L'aouina",Appartements,m²,3.0,,185000.0,"?À Vendre : ?Appartement S+3 à l'aouina? ?Emplacement :cite el wahat . ?Superficie : 160 m². ?Typologie : S+3. ?Composition : ??Salon avec balcon. ??Cuisine équipée . ??Trois chambres à coucher ??Salle de bain. ??Chauffage central. ??Climatisation : Split-Système. Pour plus d'Informations, veuillez contacter le 95 108 000./94 293 777/ 55 333 750",https://www.tayara.tn/listings/appartements-2/64efd797-4ea6-4ee1-8a55-bc2615cb50ef/appartement-s3
1961,4221,2018-07-16T08:39:04,5d483e5d-1823-46ad-b394-b9e554433bba,Appartement,A V Un Studio À Hammamet Cv 50 Md Oo,"Nabeul, Hammamet",Appartements,m²,1.0,,50000.0,a Vun studio se compose d'un sallon et une kitchinette et un salle de bain prix demander:50 md superficie:40 m² pour plus d'information merci de nous contacter:95041677,https://www.tayara.tn/listings/appartements-2/5d483e5d-1823-46ad-b394-b9e554433bba/a-v-un-studio-à-hammamet-cv-50-md-oo
1962,4224,2018-07-16T08:39:02,638129fa-7897-43b1-8ecb-3ed90f81c773,Appartement,S+3 De 150 M² Avec 2 Places De Parking À Sahloul,"Sousse, Sahloul",Appartements,m²,3.0,,270000.0,"Cet appartement est situé au septième étage d'une résidence sécurisée et bien entretenu. Elle est située dans un quartier proche de toutes les commodités. L?entrée donne directement sur un salon spacieux qui abrite un salon et une salle à manger, il donne un accès à un balcon qui le rend plus conviviale. La cuisine est aménagée par des éléments de rangement et équipée par une hotte aspirante, une plaque de cuisson, un four et une micro-onde. Un hall nous mène à la partie nuit, elle est composée de trois chambres à coucher dont une suite parentale munie de sa propre salle de douche. Une salle de bain commune est à disposition. Toutes les pièces sont équipées par un climatiseur en Split-système. Deux places de parking au sous sol et un cellier sont mis à disposition des futurs occupants. » Équipements Chauffage central Climatisation par split système Ascenseur Place de parking Placard Cellier Balcon Pour plus d'informations contacter le 29359900",https://www.tayara.tn/listings/appartements-2/638129fa-7897-43b1-8ecb-3ed90f81c773/s+3-de-150-m²-avec-2-places-de-parking-à-sahloul-
1963,4233,2018-07-16T08:38:53,5d28de01-d5a4-4bb3-9005-dd8daea6c0a0,Appartement,"Appartements S+1,S+2,S+3 Hammam Sousse A Vendre","Sousse, Hammam Sousse",Appartements,m²,2.0,,0.0,A vendre des S+2 haut standing dans une résidence chic : cuisine équipée chauffage central 2 climatiseurs isolation sonore et thermique avec laine de roche Pour plus d information contacter moi sur 27644317,https://www.tayara.tn/listings/appartements-2/5d28de01-d5a4-4bb3-9005-dd8daea6c0a0/appartements-s+1-s+2-s+3-hammam-sousse-a-vendre-
1964,4234,2018-07-16T08:38:52,5b758c8e-9515-4a15-a5ed-296c989118b1,Appartement,Un Appartement Dans Une Résidence Avec Ascenseur 82 Md Oo,"Nabeul, Hammamet",Appartements,m²,1.0,,82000.0,"Notre agence immobilier GHALLEB mes à votre disposition un bel appartement neuf dans une résidence gardée et sécurisé à AFH Mrézga Se compose d?une chambre avec balcon , cuisine avec séchoir et salle d?eau . Prix :82MD Pour plus d?informations merci de nous contacter",https://www.tayara.tn/listings/appartements-2/5b758c8e-9515-4a15-a5ed-296c989118b1/un-appartement-dans-une-résidence-avec-ascenseur-82-md-oo
1965,4235,2018-07-16T08:38:51,6357a003-833e-4b02-883f-b7613d43f560,Appartement,Appartement À Sahloul À Vendre.,"Sousse, Sahloul",Appartements,m²,2.0,,120000.0,"Appartement S+2 de surface 90m2 à Sahloul 2, situé au 4eme étage dans un immeuble pré de Carrefour Sahloul et Service des mines.",https://www.tayara.tn/listings/appartements-2/6357a003-833e-4b02-883f-b7613d43f560/appartement-à-sahloul-à-vendre-
1966,4239,2018-07-16T08:38:48,5d22fd7d-0781-4d4a-a193-471b4182614a,Appartement,Jnaynet Montfleury,"Tunis, Sidi El Béchir",Appartements,m²,2.0,,135000.0,PROFITEZ DES MAINTENANT DES DERNIERS APPARTEMENTS DISPONIBLES de la résidence Jnaynet Montfleury !! Prix moyen S+2 : 135000 Dt Prix moyen S+3: 160000 Dt Emplacement : à proximité de rue du sahel Montfleury Pour plus d'informations contactez le : 27 409 111 / 27 720 730,https://www.tayara.tn/listings/appartements-2/5d22fd7d-0781-4d4a-a193-471b4182614a/jnaynet-montfleury
1967,4241,2018-07-16T08:38:46,5ea30ee8-3bfe-4f9b-acaa-082ee107f372,Appartement,Tv + Table,"Ben arous, Ezzahra",Appartements,m²,1.0,,750.0,TV smart LED neuve avec support + une table noir avec support très pratique et neuve.. prix très intéressant et légèrement négociable,https://www.tayara.tn/listings/appartements-2/5ea30ee8-3bfe-4f9b-acaa-082ee107f372/tv-+-table-
1968,4242,2018-07-16T08:38:46,633fec6d-98be-4212-ad3d-fea69f56f98f,Appartement,"Appartement À Vendre À Riadh Andalous 1Er Étage, S+1","Ariana, Ariana",Appartements,m²,1.0,,2300.0,"Appartement à vendre à Riadh Andalous 1er étage, S+3 Tous les produits de finition sont haute gamme Chauffage central installé Climatiseurs installé dans les salons et dans une des chambres à coucher pour plus d'information 29 969 565 / 29 040 430",https://www.tayara.tn/listings/appartements-2/633fec6d-98be-4212-ad3d-fea69f56f98f/appartement-à-vendre-à-riadh-andalous-1er-étage-s+1
1969,4243,2018-07-16T08:38:45,61e7c318-8fed-48bf-90c3-0afab2ec0b64,Appartement,A Vendre Un Appartement Au Plein Centre Ville,"Nabeul, Hammamet",Appartements,m²,2.0,,175000.0,A vendre un appartement au plein centre ville à 200 m à la route principale dans un cartier calme avec bon voisinage Se compose d?un salon et deux chambres à coucher avec dressing et une kitchenette et une salle de bain Prix :175 md Superficie: 80 m² Pour plus d?informations merci de nous contacter sur le :27 110 310,https://www.tayara.tn/listings/appartements-2/61e7c318-8fed-48bf-90c3-0afab2ec0b64/a-vendre-un-appartement-au-plein-centre-ville-
1970,4245,2018-07-16T08:38:42,5a29aebf-5dca-418c-a5f7-640a46b28cf4,Appartement,Appart Au 4Etage Salon Plus 2Chambres,"Ben arous, Radès",Appartements,m²,3.0,,110000.0,"A vendre un appartement s+2 au 4etage sans ascenceur situé a la cite olympique de rades et proche de toute commodités(banque. Poste. Collège... ) cet appartement est composé d' un salon,deux chambres a coucher, une cuisine equipee, sdb , sechoir et place parking.libre tout de suite. tel 216 21042011",https://www.tayara.tn/listings/appartements-2/5a29aebf-5dca-418c-a5f7-640a46b28cf4/appart-au-4etage-salon-plus-2chambres-
1971,4246,2018-07-16T08:38:42,5d1ba716-4553-4763-9b3d-b5b5d13150fa,Appartement,"139 000 D Appartement S+1 S+2 Neuf Au Centre Ville Sousse, Directe Promoteur!","Sousse, Autres villes",Appartements,m²,1.0,,139000.0,"Nous vous proposons un studio haut standing S+1 à Sousse ville, près de toutes commodités, dans un immeuble gardé jour et nuit avec ascenseur et sous sol pour parking. L?appartement se compose d?une chambre à coucher avec dressing encastré, salon lumineux, une cuisine aménagée et ouvrant sur un séchoir et une salle d?eau avec cabine de douche. Standing: Revêtement sol en marbre Kedhel et grès dans la masse Revêtement mural en faïence importé. Portes intérieures en bois noble. Menuiserie en alu. avec volets roulants motorisés. Climatisation préinstallée dans la chambre et au salon. Chauffage central Isolation thermique et phonique en laine de verre Prix : 139 000 TND surface : 75 m2 Pour plus d?information, nous contacter au : 73 219 322 / 29 401 491 https://www.facebook.com/Promotion.Immobiliere.Rouatbi/?ref=bookmarks",https://www.tayara.tn/listings/appartements-2/5d1ba716-4553-4763-9b3d-b5b5d13150fa/139-000-d-appartement-s+1-s+2-neuf-au-centre-ville-sousse-directe-promoteur-
1972,4247,2018-07-16T08:38:40,6332d512-d453-4ebc-ae51-bc4de21c1e02,Appartement,Offre De 17 Appartements,"Nabeul, Kélibia",Appartements,m²,2.0,,95000.0,"Spécialement, Bénéficie d?un emplacement stratégique au prix raisonnable Casa Rayen met à votre disposition la vente 17 appartements à la même finition. ? Deux chambres à coucher ? Superficie : 85 ² / l?un ? Prix : 95 milles ? Pour réez chaussée prix 100 milles ? Profitez de cette occasion et veuillez nous contacter sur 23 012 582",https://www.tayara.tn/listings/appartements-2/6332d512-d453-4ebc-ae51-bc4de21c1e02/offre-de-17-appartements
1973,4250,2018-07-16T08:38:37,5cf89e68-01e0-4204-9c7e-95759fbb3e0b,Appartement,Appartement De Luxe Au Bhar Lazreg La Marsa,"Tunis, La Marsa",Appartements,m²,2.0,,250000.0,"pour plus d'informations,contacter l'agence TRUST IMMO sur : 94598832 / 56087202 / 29599319",https://www.tayara.tn/listings/appartements-2/5cf89e68-01e0-4204-9c7e-95759fbb3e0b/appartement-de-luxe-au-bhar-lazreg-la-marsa-
1974,4253,2018-07-16T08:38:34,61c68ae9-67fb-4f4d-806a-75d44c704198,Appartement,Appartement S+4 Hst A Ezzahra,"Ben arous, Ezzahra",Appartements,m²,4.0,,400000.0,"Cet appartement est situé au troisième étage d'une résidence gardée. Il se compose d'un grand salon , une cuisine aménagée et équipée par une plaque chauffante, une hotte aspirante avec accès à un séchoir et une salle d?eau pour les invités est disponible. La partie nuit loge quatre chambres à coucher qui partageant une salle de bain. Parking disponible dans la résidence.",https://www.tayara.tn/listings/appartements-2/61c68ae9-67fb-4f4d-806a-75d44c704198/appartement-s+4-hst-a-ezzahra
1975,4255,2018-07-16T08:38:32,5cef16d3-dbca-4ffa-a70d-0ab618b91e9a,Appartement,A Vendre Un Appartement Proche De La Plage À Hammamet,"Nabeul, Hammamet",Appartements,m²,3.0,,230000.0,"notre Agence Ghalleb met à votre disposition un bel appartement au 2éme étage 5 min a la plage situé a Hammamet exactement à mehersi qui se compose d'un Salon trois chambres a coucher , cuisine moderne et une salle de bain ,avec séchoir et une petite terrasse . Le plus important leur emplacement proche de toutes les commodités et bien équipé. Prix demander 230 MD Pour plus d'informations merci de nous contacter 94041677",https://www.tayara.tn/listings/appartements-2/5cef16d3-dbca-4ffa-a70d-0ab618b91e9a/a-vendre-un-appartement-proche-de-la-plage-à-hammamet
1976,4259,2018-07-16T08:38:26,58ecb2e4-a938-4bf5-9f48-521ecfe4c162,Appartement,Appartement À Vendre,"Sousse, Autres villes",Appartements,m²,2.0,,160000.0,appartement S + 2 + sdb + séchoir + cuisine en 1ér étage à sahloul 3 pour plus d'informations : 26925330,https://www.tayara.tn/listings/appartements-2/58ecb2e4-a938-4bf5-9f48-521ecfe4c162/appartement-à-vendre
1977,4260,2018-07-16T08:38:26,5fa8de71-0979-4961-8b7b-b11ef02469cd,Appartement,Jolie Appartement,"Nabeul, Hammamet",Appartements,m²,1.0,,275800.0,"Bonne Occasion à ne pas rater Agence Casa imed Hammamet met en vente un Appartement dans une résidence gardée avec piscine à AFH de Hammamet Nord Notre appartement se compose d?un salon, chambre à coucher, kitchenette équipée, salle de bain et un coquet jardin La Résidence équipé par : ? Deux accesseurs ? Chauffage centrale ? Menuiserie Aluminium et stores électriques ? Placard et dressings agencés Superficie : 112m² Prix : 275.800Dt (TTC) Pour plus d?information n?hésiter pas de nous contacter sur : 90 706 552 Visite des biens disponible 7jrs/7jrs Satisfaction garantie",https://www.tayara.tn/listings/appartements-2/5fa8de71-0979-4961-8b7b-b11ef02469cd/jolie-appartement-
